1299,7,2,93,826,86,123,148,223,631,88
1300,33,34,80,267,419,418,2237,27,30,776
1301,7,2,122,113,93,123,83,86,85,631
1302,32,33,79,403,409,170,267,80,28,421
1303,123,148,86,121,636,1015,190,88,9,1016
1304,295,116,492,450,437,117,8,648,426,1522
1305,530,155,154,247,1063,648,535,454,533,537
1306,85,437,918,122,426,116,229,158,1158,3221
1307,946,2576,564,1509,334,561,1503,1376,1287,14045
1308,122,125,921,154,15,158,535,260,155,251
1309,148,826,631,145,1386,88,678,1280,84,87
1310,7,2,83,85,116,15,113,118,93,125
1311,161,25,85,22,185,122,86,15,123,260
1312,32,33,150,35,34,18,24,79,16,267
1313,946,260,86,1024,127,668,158,125,636,1376
1314,154,685,921,535,125,1256,505,454,446,199
1315,7254,289,7088,4542,6000,7107,4988,1254,1019,4961
1316,88,145,87,148,84,89,91,94,149,615
1317,32,33,35,113,150,79,403,34,18,24
1318,18,403,24,409,16,170,169,80,79,28
1319,437,4,116,15,450,191,206,295,250,122
1320,122,83,2,85,128,125,93,15,530,921
1321,35,79,403,18,409,267,80,416,28,421
1322,123,148,636,121,1015,93,190,1061,158,826
1323,7,2,122,85,113,15,86,83,123,260
1324,161,2,25,93,22,85,185,122,86,123
1325,32,33,79,150,35,34,169,170,267,80
1326,32,33,150,35,267,80,169,79,2237,28
1327,2026,7810,2838,7687,568,4925,7863,9214,1385,1394
1328,7,123,2,148,93,86,83,826,631,158
1329,113,33,79,35,34,403,24,18,169,16
1330,113,17,79,32,2,286,22,223,24,169
1331,86,642,190,1061,148,121,93,88,1015,631
1332,33,150,79,35,34,403,24,113,18,16
1333,32,33,150,24,35,403,34,113,16,169
1334,7,2,93,85,260,15,116,125,86,83
1335,113,7,32,79,17,33,24,35,34,403
1336,35,34,79,409,267,170,80,113,28,771
1337,1383,2026,568,1394,11575,9283,7687,1385,291,1396
1338,33,79,403,24,18,16,169,113,170,409
1339,88,87,148,84,91,826,674,678,415,3496
1340,86,260,158,122,123,127,1024,125,636,185
1341,450,437,295,117,85,191,474,4,206,480
1342,7,122,83,118,128,165,85,116,2,125
1343,2,122,93,83,123,86,113,85,631,148
1344,113,33,79,150,35,34,403,24,18,16
1345,7,2,85,15,83,113,123,86,260,116
1346,88,7,84,148,89,91,2,415,826,94
1347,158,127,260,1021,83,630,93,86,346,123
1348,33,18,150,35,34,24,409,267,16,170
1349,8264,4369,3762,7786,1254,17962,618,4347,2048,3749
1350,122,85,2,116,15,295,450,8,83,437
1351,73,4,295,15,116,251,279,65,450,85
1352,161,93,123,86,158,7,2,25,85,122
1353,32,33,7,79,150,35,34,403,18,409
1354,113,32,79,11,33,35,915,150,24,169
1355,450,116,117,295,1554,445,507,599,1522,426
1356,35,18,24,79,16,169,409,170,113,28
1357,295,450,117,251,248,71,1365,4,213,221
1358,7,161,1003,996,2,122,32,113,85,7252
1359,33,79,35,403,18,24,16,169,7,409
1360,32,113,33,79,35,150,34,403,24,169
1361,279,73,1383,69,1773,1384,779,2026,75,289
1362,161,85,2,229,122,15,25,185,158,260
1363,122,93,946,2,85,260,86,15,83,116
1364,122,118,128,530,116,154,921,295,346,648
1365,2598,11587,7863,13486,7689,12486,7687,13483,6827,9214
1366,6051,1056,1254,1019,213,3749,71,248,238,5437
1367,32,33,150,18,35,34,403,24,267,409
1368,31045,31044,31046,31047,25475,13774,25476,25474,13786,11306
1369,2,122,85,93,15,116,125,86,123,260
1370,12320,7806,9044,570,9046,572,4803,12552,4249,1592
1371,88,145,87,148,84,89,123,91,658,94
1372,12486,11575,2064,6110,291,7267,9206,6431,1394,6483
1373,116,85,118,295,128,165,8,530,921,450
1374,223,2,1386,826,1191,631,148,11866,145,22
1375,7,2,148,826,113,87,223,88,145,22
1376,150,35,24,16,409,169,267,170,80,28
1377,7,123,93,86,148,2,826,88,636,145
1378,32,113,79,33,35,150,34,403,24,169
1379,93,86,123,1152,2,794,789,148,569,1230
1380,123,86,148,826,25,636,22,122,185,260
1381,122,85,93,15,25,86,185,123,260,158
1382,33,150,35,79,34,113,403,18,24,16
1383,1509,5333,1498,1287,564,946,11323,1503,4659,5489
1384,33,35,18,403,24,16,79,409,169,267
1385,145,415,87,88,89,91,3951,94,3680,3947
1386,161,85,122,2,15,185,229,25,158,260
1387,251,295,116,450,221,65,456,122,50,428
1388,150,35,409,267,80,28,771,2237,26,419
1389,113,32,33,35,34,150,17,403,18,169
1390,2026,568,7810,1394,7687,1383,7686,2064,279,7863
1391,2,93,113,86,631,83,826,85,88,260
1392,12031,1076,2617,5981,356,5419,2214,2861,24254,911
1393,1121,223,1518,1122,7,2,415,978,826,148
1394,150,24,267,16,170,169,416,421,30,27
1395,7,2,87,113,148,826,84,93,631,123
1396,14096,14097,6339,4659,5489,6499,5975,1780,8125,5972
1397,201,2188,14724,315,314,2211,4686,796,1157,4
1398,150,35,79,113,34,403,18,24,16,169
1399,79,33,35,403,34,24,169,16,18,28
1400,450,118,648,122,155,346,428,90,483,535
1401,7,2,83,85,15,165,113,125,93,295
1402,7,2,113,93,148,122,86,631,826,85
1403,7,122,123,158,86,93,125,921,636,2
1404,5065,1892,5064,6707,6706,2988,2985,21204,13003,2984
1405,71,238,1617,248,1056,295,1767,4793,1068,6051
1406,93,990,2886,86,1152,847,123,569,1230,1162
1407,223,1386,1191,2,11866,826,631,1280,3772,1418
1408,145,87,84,89,148,91,415,674,678,610
1409,664,1297,3304,642,668,682,2676,2672,639,4658
1410,32,33,150,35,34,403,18,79,16,169
1411,117,1075,180,1074,8,1772,1843,1071,1670,282
1412,1076,365,1082,1843,618,358,366,2301,1075,1056
1413,366,7239,282,1075,365,112,1366,563,593,6536
1414,6724,8521,3192,14387,6390,14507,233,600,18349,333
1415,3947,3938,680,89,84,91,2834,11668,9290,5350
1416,122,2,85,15,93,125,86,158,161,123
1417,14553,14570,14582,14551,14597,9955,5290,4413,9974,9984
1418,93,123,86,122,161,826,148,25,85,22
1419,254,201,318,234,4,781,1157,314,4793,295
1420,113,32,79,33,35,150,24,17,34,403
1421,113,2,826,223,631,17,25,306,93,88
1422,87,84,94,415,674,678,826,658,680,149
1423,10457,4413,14582,14597,14570,14551,14553,9955,26759,26745
1424,32,33,150,18,35,34,403,24,409,267
1425,2,93,85,15,86,123,158,25,260,125
1426,9815,2496,6498,1673,3902,5489,6499,8125,2396,9271
1427,7,122,85,161,116,295,15,437,450,191
1428,73,279,1384,1773,1383,57,1405,779,76,1832
1429,254,201,138,234,318,911,781,326,4,2188
1430,32,33,150,79,267,80,28,113,421,2237
1431,4793,295,4,1068,250,318,450,1076,3749,117
1432,295,648,116,530,118,492,426,154,520,155
1433,35,403,24,409,267,16,170,169,79,2237
1434,88,87,148,84,826,91,2,94,123,631
1435,450,180,666,1772,1083,456,447,1075,445,1074
1436,4859,9143,8285,15248,11166,4863,9141,9788,8949,6694
1437,20960,20953,4085,18833,20962,20955,15181,18840,18839,15182
1438,148,123,86,826,636,2,1061,89,211,158
1439,116,437,117,447,8,122,85,483,346,599
1440,35,403,18,24,79,16,169,267,409,170
1441,7,2,85,113,15,116,83,161,260,125
1442,76,69,828,1405,291,38,75,1832,6674,57
1443,7,2,113,85,15,93,116,83,161,86
1444,32,33,150,35,34,18,79,16,267,80
1445,450,117,1365,437,599,1118,1071,251,213,1107
1446,150,35,34,403,18,79,24,16,169,113
1447,122,85,15,2,161,118,83,128,295,125
1448,113,33,79,35,150,34,403,18,169,16
1449,161,7,381,4,2516,1157,15,254,85,2656
1450,73,279,291,1384,1405,828,1184,76,39,288
1451,3519,2,25,22,148,826,93,123,14902,20042
1452,122,2,15,113,93,83,161,125,118,8
1453,150,35,34,18,24,79,16,409,169,267
1454,32,18,33,150,35,34,409,267,24,16
1455,7,2,93,148,123,826,113,161,122,88
1456,123,148,86,88,93,826,636,121,190,1061
1457,12331,18257,20487,6548,3519,14447,4880,18912,21945,22027
1458,18,34,2237,386,80,170,24,1214,16,2106
1459,426,492,116,85,450,918,90,122,1099,199
1460,1056,1843,4793,117,6051,3749,248,1076,1068,358
1461,123,93,86,148,121,2,158,631,1061,88
1462,73,279,69,75,291,1405,1384,76,57,1832
1463,1376,125,108,296,342,260,946,483,921,879
1464,2,93,86,826,148,161,25,22,158,636
1465,85,357,122,116,161,296,437,15,260,447
1466,161,7,85,122,116,15,191,229,4,437
1467,93,2,86,826,148,158,636,25,161,121
1468,223,2,826,148,631,93,1121,25,86,978
1469,1617,3749,6051,248,238,4851,6506,195,4793,213
1470,161,2,93,122,25,15,229,185,158,86
1471,357,85,206,437,116,296,139,258,865,548
1472,7,2,113,145,123,93,631,83,86,826
1473,2,85,113,93,15,118,125,165,123,86
1474,33,150,403,34,24,409,267,16,170,169
1475,2,85,161,15,93,83,128,260,118,185
1476,7,122,2,116,85,113,15,295,83,118
1477,73,291,279,75,57,1405,1384,1832,39,54
1478,15178,15177,15179,26338,26342,26340,26339,20989,8675,10129
1479,7,93,826,123,148,86,223,25,636,631
1480,1504,13911,1508,5330,332,1498,2576,338,14045,2494
1481,7,2,113,826,631,145,88,87,17,286
1482,295,450,71,4793,4,116,117,248,1056,213
1483,2839,3472,6849,2011,1746,64,5999,649,240,2843
1484,85,2,15,161,93,118,83,128,125,260
1485,73,828,39,1405,76,2362,6674,2354,78,1618
1486,18,34,24,16,267,79,80,28,416,2237
1487,223,148,826,631,286,145,88,22,87,1386
1488,32,33,35,34,403,18,79,169,80,28
1489,122,2,15,85,4,116,161,295,113,437
1490,118,530,154,648,921,247,535,424,1063,492
1491,8521,333,233,346,116,334,108,342,447,946
1492,279,76,1405,69,2394,291,38,828,39,2147
1493,254,201,138,132,326,781,318,234,136,2188
1494,122,85,199,437,530,921,116,346,492,447
1495,8660,1149,1438,990,1152,1124,28047,2987,789,10343
1496,118,530,154,247,83,685,921,535,469,533
1497,1141,1834,21337,21334,16961,3881,1838,10530,16959,4585
1498,2,83,93,123,85,86,113,125,15,158
1499,279,2026,7810,1394,568,7863,2840,9214,6572,7687
1500,113,33,79,35,150,34,403,24,18,169
1501,32,33,35,150,403,18,24,79,16,267
1502,7,122,113,85,15,83,116,86,123,260
1503,826,148,2,631,93,86,25,88,145,22
1504,150,18,403,267,24,409,16,80,170,169
1505,2979,92,1668,460,237,454,529,1522,193,684
1506,403,34,24,16,409,169,170,79,80,28
1507,1767,6000,62,2048,238,11680,5437,5434,4542,3762
1508,568,2026,1383,2064,1394,7810,7687,1396,279,1385
1509,113,79,35,150,34,403,24,18,169,16
1510,113,150,79,35,34,403,18,24,16,409
1511,122,15,450,295,437,8,296,4,2,40
1512,32,33,150,35,34,24,16,267,409,170
1513,7,85,158,125,2,123,93,118,86,128
1514,122,2,85,93,15,116,125,113,123,86
1515,4861,4859,4863,4864,4865,6694,927,6691,7017,316
1516,6406,1235,4610,3510,984,3973,979,3975,10399,5652
1517,32,35,403,267,24,409,170,80,169,2237
1518,437,492,450,426,122,85,648,117,346,483
1519,12163,3617,587,1366,433,15824,5773,5121,7313,501
1520,176,972,982,1120,182,5524,13115,1150,807,8568
1521,112,3657,1083,433,1224,5108,8447,3346,3331,2012
1522,9340,12665,26469,15847,9064,20917,925,14169,15056,26121
1523,2247,5121,1366,593,1997,683,1075,1112,358,480
1524,7,128,530,154,83,295,346,15,125,155
1525,2394,279,273,1472,2147,6969,1468,6457,1477,289
1526,150,35,18,16,169,409,170,267,80,416
1527,85,161,229,437,15,7,918,158,296,948
1528,233,946,2366,1509,1287,2576,561,334,6621,1503
1529,295,648,1554,1668,517,520,2979,424,155,90
1530,295,128,526,3422,827,426,530,165,118,154
1531,7,122,2,85,113,83,116,93,125,128
1532,535,454,424,533,648,1060,921,90,446,237
1533,69,1184,75,1832,36,1183,1825,37,2564,2539
1534,279,291,1383,1773,1384,75,1405,779,289,2394
1535,122,2,194,116,295,40,83,113,85,251
1536,1943,1937,6707,6706,1906,1959,1871,1878,1904,1897
1537,161,2886,2,569,224,1732,3305,847,10343,16658
1538,229,161,918,158,122,948,15,139,224,437
1539,8521,233,14387,18349,3192,6390,1083,600,1113,14507
1540,113,93,15,83,161,260,86,125,123,158
1541,7,122,2,15,116,113,161,83,260,125
1542,161,122,2,15,158,185,260,86,229,25
1543,1287,1504,564,1506,1508,946,5330,4659,13911,4618
1544,794,1152,789,123,1425,1149,148,826,1230,2561
1545,33,150,403,18,24,79,16,169,409,267
1546,2943,2705,2137,2018,2725,2444,971,642,1150,2676
1547,2,122,93,85,15,260,86,83,125,123
1548,11740,13600,19675,11625,20497,4123,26504,20498,1673,5346
1549,125,1517,1021,211,1024,668,198,630,651,653
1550,165,437,921,450,648,492,346,247,85,65
1551,32,113,11,79,915,33,35,917,776,771
1552,123,148,86,826,636,88,7,631,121,1061
1553,3221,426,630,437,918,530,90,526,827,1021
1554,982,176,969,1120,5524,148,970,19186,794,310
1555,7,122,85,2,161,15,93,260,158,296
1556,1919,5064,953,6707,6706,21204,2990,7035,29018,7027
1557,2,113,85,93,15,161,83,86,123,116
1558,113,32,79,35,34,403,24,18,17,169
1559,2,148,826,631,88,158,25,260,83,145
1560,2,223,631,93,17,25,826,22,86,185
1561,32,33,113,79,150,403,24,16,169,409
1562,8521,233,6724,333,1083,1113,5093,14387,18349,1690
1563,33,403,18,24,79,16,169,409,267,170
1564,113,79,33,35,150,34,403,24,2,18
1565,32,113,33,79,150,34,403,24,18,169
1566,150,34,403,79,18,169,409,170,80,267
1567,32,33,150,34,403,18,79,169,409,267
1568,161,2,25,229,85,93,185,22,15,224
1569,93,86,260,158,122,636,85,125,2,1061
1570,291,1383,1384,54,57,73,1184,568,1394,2351
1571,2,223,826,93,631,148,86,123,25,22
1572,7,2,116,85,113,15,118,125,93,128
1573,2,123,826,86,161,25,122,22,113,88
1574,85,447,450,357,921,492,295,296,199,446
1575,35,267,79,80,28,416,771,113,26,419
1576,7,122,85,158,125,93,15,296,116,86
1577,651,663,1060,1256,537,95,630,125,198,1066
1578,127,158,83,86,1021,653,121,668,1024,642
1579,1141,1225,1834,21334,21337,3879,12476,12480,12478,4585
1580,535,454,1256,428,199,537,504,1060,529,346
1581,150,18,403,34,24,409,16,267,169,170
1582,35,79,18,113,267,170,80,416,28,771
1583,18,33,35,409,24,80,170,16,2237,169
1584,123,88,190,631,826,636,121,1015,87,1061
1585,123,121,1061,83,190,653,642,1015,1021,1024
1586,32,35,33,150,34,403,18,113,79,11
1587,138,7,318,234,4,781,132,314,326,1157
1588,73,3435,128,251,165,279,194,118,65,154
1589,33,79,150,24,34,169,16,18,80,28
1590,5868,5865,5866,3637,5867,785,5825,795,2121,11737
1591,7,2,826,148,25,22,93,223,123,86
1592,2,122,113,85,15,116,83,86,260,123
1593,150,403,34,18,79,24,267,169,16,409
1594,35,403,18,24,79,16,169,409,267,170
1595,383,2820,369,379,6630,372,2821,1026,5160,3352
1596,2,122,85,15,83,86,123,260,116,158
1597,122,83,15,161,123,158,260,125,128,113
1598,150,409,267,80,28,421,771,2237,26,419
1599,165,154,921,116,648,424,8,251,247,492
1600,295,450,117,1365,599,1118,8,180,1071,1670
1601,3882,1143,1146,19506,4633,19133,20036,25664,13215,4630
1602,32,35,33,915,11,4627,150,403,18,34
1603,1075,117,1083,450,1843,683,180,112,593,3346
1604,86,121,190,93,1061,148,653,642,1416,631
1605,148,88,415,89,91,826,94,223,678,5913
1606,6724,600,4123,2306,4090,9420,14507,3192,11740,5336
1607,3594,22193,22192,22196,22194,22198,22197,22195,19693,19687
1608,946,233,1509,561,564,1287,334,2576,1503,14045
1609,279,76,1405,75,828,39,291,57,1832,38
1610,946,564,1509,561,1503,2576,1287,233,260,1504
1611,122,85,93,158,2,123,260,86,125,83
1612,7,15,4,116,295,85,191,128,118,165
1613,564,561,332,1509,1287,13911,1503,1504,5330,14045
1614,23677,23674,23675,23673,30992,30995,30991,29937,29938,30989
1615,113,2,17,286,223,22,631,826,306,148
1616,7,122,2,113,15,83,93,118,125,128
1617,73,1767,4,76,1618,295,71,1765,238,1617
1618,7,2,93,122,86,123,631,85,260,223
1619,93,123,86,121,636,2675,653,1015,260,1061
1620,113,79,150,35,34,403,24,18,16,169
1621,33,113,150,35,34,403,18,16,169,7
1622,32,113,7,33,79,150,34,403,24,18
1623,7,2,122,161,93,83,15,86,116,128
1624,5267,5290,6039,5636,5635,5637,5240,4413,14551,14597
1625,7,2,93,86,123,826,122,85,223,25
1626,437,918,116,447,630,125,199,426,446,8
1627,122,161,295,128,118,191,229,918,158,165
1628,83,2,128,116,15,530,93,125,154,113
1629,887,2839,1075,282,1082,2301,7254,366,1843,7075
1630,165,530,154,15,450,346,247,125,155,437
1631,33,18,35,34,403,24,409,267,16,170
1632,450,116,1365,191,1118,248,8,1670,456,4
1633,2,122,113,85,93,15,83,86,116,260
1634,651,663,594,638,83,643,469,675,589,1065
1635,32,150,35,403,24,409,16,267,169,79
1636,33,35,18,34,403,24,16,409,267,169
1637,223,2,1386,631,826,148,113,11866,1191,145
1638,2,122,85,15,116,86,185,25,260,17
1639,1383,1394,2026,568,2064,279,7687,11575,7686,7863
1640,7,251,122,295,165,116,65,128,221,194
1641,32,33,150,35,34,24,16,267,169,170
1642,1690,7239,6536,5799,2271,112,563,2366,214,3346
1643,33,150,35,403,24,409,16,267,79,169
1644,123,93,86,148,2,826,636,158,631,121
1645,113,33,7,79,35,150,34,403,24,18
1646,148,678,658,1017,2833,610,1866,614,149,615
1647,150,34,403,169,409,80,267,28,421,771
1648,2,122,85,161,15,93,116,83,86,260
1649,7,2,122,161,15,116,158,185,123,83
1650,7,122,2,93,85,260,15,86,125,83
1651,492,648,116,199,90,437,426,450,92,530
1652,32,35,34,403,24,16,169,409,267,170
1653,279,73,2026,2840,1468,7810,1383,2839,1394,568
1654,1141,1834,3879,4585,1225,21334,21337,4607,3881,1838
1655,158,85,93,229,918,86,1138,260,1021,123
1656,946,1376,260,1551,249,1024,1754,93,340,107
1657,403,24,16,409,267,169,170,80,28,416
1658,116,15,118,295,8,128,165,83,921,450
1659,150,35,409,80,113,28,421,771,2237,26
1660,116,122,85,450,15,8,296,437,295,447
1661,2,17,93,148,826,22,79,86,25,223
1662,161,2826,2656,2124,1661,229,2349,1642,6684,381
1663,91,678,148,415,674,94,610,603,658,2168
1664,122,161,113,15,93,116,185,86,260,83
1665,148,84,89,91,94,678,674,123,149,658
1666,73,279,291,75,1384,57,54,76,828,39
1667,332,1498,1287,1506,13911,1504,1508,5330,11820,14045
1668,2,826,148,93,25,22,86,161,569,223
1669,8521,233,1083,7239,1690,2012,1224,6724,5093,885
1670,32,33,150,35,34,18,403,16,79,409
1671,2026,568,1468,7810,1394,4925,7687,1396,7686,4522
1672,158,636,1061,125,638,1021,93,211,121,589
1673,85,116,2,15,8,83,125,93,118,260
1674,161,85,2,15,116,185,93,229,158,296
1675,35,267,169,80,79,28,30,27,26,771
1676,1498,1506,6498,332,3907,6499,4659,3915,3497,3902
1677,83,122,158,125,118,127,15,2,1061,211
1678,150,35,34,403,18,24,79,16,169,409
1679,254,201,781,132,136,234,315,318,7597,22696
1680,2,93,113,148,122,86,631,826,85,125
1681,14553,9955,14570,14582,14597,14551,9984,9974,9970,9959
1682,2,113,85,93,15,123,116,125,86,260
1683,1504,1508,1503,564,1287,13911,5330,332,559,561
1684,35,18,34,403,24,16,409,267,79,169
1685,7,93,86,2,123,260,826,636,631,946
1686,254,201,781,326,132,234,318,136,2188,315
1687,4861,7017,6694,4859,4864,316,4865,4863,315,2188
1688,73,1767,1765,295,76,238,71,200,62,221
1689,113,79,17,286,11,771,169,24,16,35
1690,2839,289,73,2394,779,2013,2840,7254,1773,3472
1691,3510,20467,4614,10399,3973,10688,17671,3975,8290,10856
1692,2,93,15,83,86,158,161,118,185,296
1693,161,122,85,15,93,116,185,25,296,260
1694,7,148,2,826,631,123,93,94,658,223
1695,122,93,123,85,86,260,83,15,125,185
1696,73,1617,200,64,1765,6457,71,76,1618,273
1697,295,4,7,116,450,122,437,15,85,4793
1698,73,1618,76,1617,1767,238,5437,12721,1765,2362
1699,32,113,150,34,35,18,24,16,169,409
1700,318,911,138,234,4,4793,2617,781,796,250
1701,990,93,1152,161,8660,2886,1162,789,994,847
1702,122,2,83,85,113,15,116,93,118,125
1703,2,122,113,85,161,93,116,17,260,86
1704,87,91,94,678,148,680,3951,1017,658,4769
1705,356,12012,4864,4865,5419,5981,6528,5594,24649,24650
1706,3497,1673,6992,1503,5330,564,22146,1498,946,2494
1707,7,123,85,125,93,86,260,15,2,636
1708,7,2,122,85,86,123,260,161,83,185
1709,403,18,24,79,16,169,409,267,170,80
1710,279,69,291,1773,1384,75,1383,1405,76,54
1711,685,594,643,651,663,247,675,530,851,1063
1712,32,113,33,79,35,150,34,24,18,7
1713,2,15,83,158,123,116,161,296,185,118
1714,86,148,826,636,158,631,83,121,260,88
1715,18,33,35,34,403,409,267,24,16,170
1716,35,267,80,170,169,79,386,28,30,416
1717,32,33,18,35,34,24,409,267,16,170
1718,122,116,85,161,295,15,4,437,191,8
1719,190,638,1015,148,1067,88,1416,121,629,642
1720,85,158,125,437,116,447,15,83,118,918
1721,357,108,296,1376,85,122,342,116,879,447
1722,33,35,150,403,18,24,16,169,267,409
1723,651,83,663,638,594,530,247,154,1021,643
1724,4793,1767,238,248,73,1618,195,450,251,116
1725,2,93,122,86,85,123,260,158,161,15
1726,1843,366,358,365,117,1056,282,450,593,480
1727,93,85,158,86,260,123,125,2,15,185
1728,165,921,128,648,122,535,247,199,90,492
1729,116,296,450,357,122,85,342,8,447,3345
1730,7,122,85,295,8,450,437,346,15,921
1731,33,35,34,403,24,409,267,16,170,169
1732,7,2,93,85,260,15,83,125,123,113
1733,279,2026,1383,289,6572,1394,1428,6447,2840,568
1734,7,2,122,113,85,15,93,116,83,17
1735,73,1618,4745,6674,828,39,76,4768,1767,62
1736,7,33,35,150,34,403,24,18,169,16
1737,7,86,2,123,158,25,260,85,826,185
1738,8521,233,6724,333,1083,1113,1690,3819,334,2012
1739,2,122,93,15,83,260,116,86,113,125
1740,122,2,93,85,113,125,86,15,116,260
1741,123,148,86,88,190,636,631,121,93,1015
1742,342,108,946,357,334,233,333,296,1376,122
1743,123,86,148,631,636,1061,93,826,121,190
1744,33,150,403,34,79,18,24,16,169,267
1745,158,83,122,125,86,93,1021,85,127,636
1746,32,33,35,150,79,113,34,24,18,169
1747,946,1503,561,1287,668,667,1674,1024,642,3207
1748,7,122,2,116,128,118,15,161,83,165
1749,7,122,2,83,113,85,116,15,128,93
1750,7,122,116,85,295,8,450,165,15,128
1751,93,85,125,83,1021,127,447,229,116,1138
1752,7,2,85,15,93,116,83,260,125,158
1753,33,35,403,18,24,16,169,79,267,409
1754,161,86,158,85,224,229,123,7,1732,260
1755,79,35,16,170,267,80,416,28,421,771
1756,1083,1113,3346,2012,3345,112,7239,1677,3819,1690
1757,113,79,150,34,24,403,17,169,16,18
1758,2,122,83,148,158,85,826,260,636,15
1759,7,122,15,2,85,4,161,116,295,113
1760,7,2,113,85,116,93,83,161,125,260
1761,32,150,35,79,34,403,18,24,16,169
1762,4745,4768,6674,69,828,39,73,1183,1405,291
1763,113,79,35,34,403,24,18,16,169,170
1764,2362,39,828,2354,76,62,2361,1405,1767,38
1765,8521,6724,233,333,3192,14387,18349,600,6390,334
1766,69,1384,36,1184,1183,57,2849,54,60,291
1767,93,86,123,7,260,946,1024,636,2,158
1768,2,113,85,93,15,83,116,86,260,161
1769,32,150,34,18,79,169,267,80,113,28
1770,108,342,1376,5799,122,3345,233,116,296,946
1771,161,15,85,2,4,116,295,191,229,437
1772,32,113,33,79,34,150,35,24,18,169
1773,450,1843,366,1365,1071,599,474,1118,250,1056
1774,7,2,113,85,15,93,116,86,125,123
1775,150,18,80,28,416,26,776,11,387,775
1776,145,148,89,7,826,415,658,2,123,674
1777,7,122,116,295,8,251,921,128,85,530
1778,32,35,150,403,24,18,169,17,170,409
1779,73,76,1618,62,39,828,2362,1767,2354,6674
1780,295,248,213,4793,1365,6051,1068,3749,117,450
1781,150,35,34,18,24,79,16,170,80,113
1782,33,34,403,24,409,267,16,169,170,80
1783,7,2,85,122,93,15,25,185,260,229
1784,83,93,86,85,125,260,636,15,631,211
1785,4165,8264,8079,1076,6004,5981,493,4334,2303,2315
1786,145,87,610,658,94,615,1866,614,680,4769
1787,7,122,2,85,113,116,83,93,125,128
1788,826,148,93,223,123,7,86,88,145,25
1789,5037,2896,5036,2279,5038,15009,2396,5489,2496,6499
1790,2,158,122,636,148,83,826,161,121,631
1791,4859,4863,6694,7017,315,4686,9143,6691,4869,4688
1792,6724,333,8,1374,233,1083,116,1113,18349,3192
1793,7,122,118,530,154,921,247,125,85,116
1794,7,254,382,383,6979,6630,2820,372,201,161
1795,33,35,34,18,24,79,16,169,267,170
1796,161,191,4,85,1661,229,437,295,2656,15
1797,7,122,2,161,116,15,295,8,93,128
1798,33,150,35,34,18,24,16,169,79,409
1799,161,85,15,93,185,25,86,260,113,83
1800,2,113,123,631,86,122,826,87,85,125
1801,122,116,85,128,118,165,2,8,450,437
1802,118,15,125,8,530,154,158,2,295,346
1803,594,643,639,629,1065,655,3964,4160,675,4873
1804,334,564,561,2576,1503,14045,233,333,344,1376
1805,93,158,121,636,1021,653,260,1015,190,1061
1806,33,150,34,35,403,18,169,79,80,409
1807,2,85,83,93,15,113,116,125,260,86
1808,150,35,34,403,18,24,79,16,169,409
1809,201,2188,234,781,315,318,14724,4686,326,911
1810,86,121,158,1061,190,653,642,1015,148,260
1811,85,86,15,113,83,25,116,631,826,17
1812,594,651,663,247,675,643,154,1057,454,83
1813,3881,10361,1834,1838,16051,21337,21334,16049,3884,4585
1814,507,117,474,593,480,683,450,250,137,1843
1815,7,148,826,93,86,88,25,145,22,223
1816,161,93,158,85,86,122,123,7,2,224
1817,122,2,85,15,161,158,83,260,125,185
1818,492,199,648,90,424,237,2979,155,530,535
1819,8521,1083,2012,6724,3346,18349,7239,1690,233,1113
1820,7,73,254,201,295,122,1767,318,15,1618
1821,113,32,79,33,2,11,17,35,150,24
1822,295,4,450,116,191,250,117,4793,1670,85
1823,32,150,403,18,24,79,16,169,409,267
1824,169,80,28,771,26,2237,386,775,776,387
1825,116,85,2,15,125,346,83,296,260,118
1826,685,663,594,643,247,638,675,851,1057,1021
1827,86,123,260,1024,636,127,1061,121,125,946
1828,254,201,318,4,1157,138,234,781,4793,326
1829,7,122,2,113,83,85,15,116,125,123
1830,238,1767,1765,62,5437,4793,71,195,12721,73
1831,295,648,346,117,483,921,90,85,426,447
1832,1021,638,123,651,158,802,636,589,127,663
1833,2,85,93,125,15,116,86,113,158,260
1834,33,35,34,79,113,169,267,170,80,416
1835,25163,9976,25167,9983,8931,12115,9979,9968,9981,18009
1836,123,122,86,125,127,260,636,85,1021,1061
1837,122,113,15,161,86,83,116,260,158,17
1838,112,1083,593,366,563,1075,3346,683,565,566
1839,4745,4768,3747,6674,4751,828,69,1183,4739,4756
1840,638,639,629,636,1526,87,1744,2703,1061,422
1841,2,83,85,15,125,113,93,530,154,260
1842,122,15,161,93,116,4,185,158,229,296
1843,158,122,85,83,125,118,1021,630,127,128
1844,122,2,113,15,93,125,260,8,86,158
1845,5532,5531,20666,5865,5867,5530,19495,9483,19492,9481
1846,828,39,291,75,1832,38,57,76,279,1384
1847,33,35,18,403,24,16,409,79,267,169
1848,161,85,122,2,229,295,191,918,4,296
1849,2,113,85,93,15,83,116,86,260,123
1850,279,1773,291,2026,2394,76,779,289,1405,1384
1851,150,34,403,24,79,16,169,409,267,170
1852,593,1075,112,1843,683,117,1083,445,282,474
1853,946,1509,1503,564,334,2576,1287,561,1376,1504
1854,3748,618,6051,1254,4369,1019,3749,9879,1255,612
1855,2,86,85,158,148,15,125,826,631,113
1856,122,93,125,2,260,158,85,118,636,921
